,level_0,station,date,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,codesum,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,year,month,week,dayofweek
1500,1500,2,2007-05-29,88,65,77,13,59,66,0,12,421,1917,BR HZ,0.00,29.44,30.09,5.8,16,7.4,2007,5,22,1
1501,1501,2,2007-05-30,89,70,80,16,57,66,0,15,420,1918,HZ,0.00,29.38,30.03,9.7,17,10.1,2007,5,22,2
1502,1502,2,2007-05-31,80,68,74,10,61,66,0,9,420,1919,RA BR,0.53,29.34,29.99,8.9,18,9.2,2007,5,22,3
1503,1503,2,2007-06-01,86,67,77,13,63,67,0,12,419,1920,TSRA BR HZ,0.21,29.25,29.9,4.7,16,5.8,2007,6,22,4
1504,1504,2,2007-06-02,81,68,75,11,62,67,0,10,419,1920,RA BR, 0.00,29.1,29.76,7.5,21,8.2,2007,6,22,5
1505,1505,2,2007-06-03,77,64,71,7,60,64,0,6,418,1921,RA BR HZ VCTS,0.32,28.87,29.54,4.9,24,7.2,2007,6,22,6
1506,1506,2,2007-06-04,72,56,64,0,57,60,1,0,418,1922,RA BR,0.31,28.88,29.51,7.9,30,10.1,2007,6,23,0
1507,1507,2,2007-06-05,63,51,57,-8,47,52,8,0,417,1923,RA BR,0.27,29.16,29.78,6.2,3,8.1,2007,6,23,1
1508,1508,2,2007-06-06,73,48,61,-5,47,55,4,0,417,1923,RA, 0.00,29.13,29.82,9.6,15,10.6,2007,6,23,2
1509,1509,2,2007-06-07,92,71,82,16,61,68,0,17,417,1924, ,0.00,28.91,29.55,20.3,19,20.7,2007,6,23,3
1510,1510,2,2007-06-08,81,63,72,6,54,62,0,7,417,1925, ,0.00,29.24,29.83,9.3,26,12.4,2007,6,23,4
1511,1511,2,2007-06-09,79,57,68,2,49,58,0,3,416,1925, ,0.00,29.42,30.05,2.4,19,4.7,2007,6,23,5
1512,1512,2,2007-06-10,81,61,71,4,50,60,0,6,416,1926, ,0.00,29.39,30.04,4.6,16,5.8,2007,6,23,6
1513,1513,2,2007-06-11,85,65,75,8,51,61,0,10,416,1926, ,0.00,29.47,30.09,6.6,9,8.4,2007,6,24,0
1514,1514,2,2007-06-12,82,66,74,6,51,61,0,9,416,1927, ,0.00,29.49,30.14,9.4,5,10.0,2007,6,24,1
1515,1515,2,2007-06-13,86,68,77,9,53,62,0,12,416,1927, ,0.00,29.36,30.09,7.0,5,8.6,2007,6,24,2
1516,1516,2,2007-06-14,89,68,79,11,54,63,0,14,416,1928, ,0.00,29.36,30.0,5.9,7,6.4,2007,6,24,3
1517,1517,2,2007-06-15,89,67,78,10,56,65,0,13,416,1928, ,0.00,29.34,29.97,3.8,9,4.1,2007,6,24,4
1518,1518,2,2007-06-16,92,68,80,11,61,68,0,15,416,1929,HZ, 0.00,29.33,29.96,2.1,22,6.1,2007,6,24,5
1519,1519,2,2007-06-17,91,71,81,12,65,70,0,16,416,1929,HZ,0.16,29.28,29.93,4.0,11,6.1,2007,6,24,6
1520,1520,2,2007-06-18,89,73,81,11,65,70,0,16,416,1929,TSRA RA HZ,0.02,29.19,29.83,12.2,20,12.6,2007,6,25,0
1521,1521,2,2007-06-19,81,65,73,3,55,63,0,8,416,1930,RA BR,0.93,29.31,29.93,10.1,29,11.3,2007,6,25,1
1522,1522,2,2007-06-20,85,62,74,4,50,61,0,9,416,1930, ,0.00,29.46,30.09,5.9,28,7.7,2007,6,25,2
1523,1523,2,2007-06-21,80,66,73,3,51,61,0,8,416,1930,RA, 0.00,29.41,30.06,3.7,2,9.6,2007,6,25,3
1524,1524,2,2007-06-22,75,62,69,-1,49,58,0,4,417,1931,RA, 0.00,29.39,30.05,6.5,7,8.1,2007,6,25,4
1525,1525,2,2007-06-23,68,61,65,-5,60,62,0,0,417,1931,RA BR,0.34,29.28,29.95,7.3,11,8.1,2007,6,25,5
1526,1526,2,2007-06-24,75,65,70,-1,62,65,0,5,417,1931,BR HZ,0.00,29.33,29.96,5.6,10,6.0,2007,6,25,6
1527,1527,2,2007-06-25,86,67,77,6,67,70,0,12,417,1931,BR HZ,0.00,29.44,30.06,4.0,12,5.9,2007,6,26,0
1528,1528,2,2007-06-26,91,73,82,11,69,72,0,17,418,1931,BR HZ, 0.00,29.45,30.09,7.3,21,8.1,2007,6,26,1
1529,1529,2,2007-06-27,89,71,80,9,69,72,0,15,418,1931,TSRA RA BR,0.35,29.36,30.0,7.9,24,8.5,2007,6,26,2
1530,1530,2,2007-06-28,73,61,67,-4,56,61,0,2,419,1931, ,0.0,29.43,30.07,12.2,2,13.3,2007,6,26,3
1531,1531,2,2007-06-29,71,56,64,-7,56,60,1,0,419,1931, ,0.0,29.47,30.11,7.4,2,8.2,2007,6,26,4
1532,1532,2,2007-06-30,77,58,68,-4,49,58,0,3,419,1931, ,0.00,29.46,30.11,5.1,4,6.2,2007,6,26,5
1533,1533,2,2007-07-01,76,61,69,-3,51,59,0,4,420,1931, ,0.00,29.56,30.21,9.5,4,9.7,2007,7,26,6
1534,1534,2,2007-07-02,77,58,68,-4,50,59,0,3,420,1931, ,0.00,29.55,30.21,7.4,12,8.5,2007,7,27,0
1535,1535,2,2007-07-03,83,63,73,1,56,63,0,8,421,1931,TSRA RA,0.09,29.38,30.05,6.4,21,7.4,2007,7,27,1
1536,1536,2,2007-07-04,84,67,76,4,65,69,0,11,422,1930,TSRA RA HZ FU,0.66,29.23,29.88,3.1,25,8.8,2007,7,27,2
1537,1537,2,2007-07-05,88,70,79,7,60,67,0,14,422,1930,BR,0.00,29.29,29.92,4.3,33,6.9,2007,7,27,3
1538,1538,2,2007-07-06,84,68,76,4,57,65,0,11,423,1930, ,0.00,29.38,30.01,3.3,7,5.5,2007,7,27,4
1539,1539,2,2007-07-07,88,68,78,6,62,68,0,13,423,1930, ,0.00,29.24,29.9,7.4,23,8.1,2007,7,27,5
1540,1540,2,2007-07-08,93,75,84,11,67,72,0,19,424,1929, ,0.00,29.12,29.76,12.6,23,12.7,2007,7,27,6
1541,1541,2,2007-07-09,93,72,83,10,67,71,0,18,425,1929,RA,0.24,29.16,29.79,4.8,23,8.8,2007,7,28,0
1542,1542,2,2007-07-10,89,70,80,7,67,71,0,15,425,1929,TSRA HZ,0.08,29.13,29.76,8.2,23,10.2,2007,7,28,1
1543,1543,2,2007-07-11,77,63,70,-3,51,59,0,5,426,1928, ,0.00,29.28,29.92,9.1,30,11.2,2007,7,28,2
1544,1544,2,2007-07-12,80,60,70,-3,51,60,0,5,427,1928,VCTS,0.00,29.28,29.92,10.0,28,11.4,2007,7,28,3
1545,1545,2,2007-07-13,74,59,67,-6,53,59,0,2,428,1927, ,0.00,29.33,29.98,2.0,7,5.8,2007,7,28,4
1546,1546,2,2007-07-14,85,62,74,1,55,62,0,9,428,1927, ,0.00,29.14,29.79,8.4,25,13.9,2007,7,28,5
1547,1547,2,2007-07-15,80,64,72,-2,52,61,0,7,429,1926, ,0.00,29.25,29.88,1.2,9,6.5,2007,7,28,6
1548,1548,2,2007-07-16,82,66,74,0,60,65,0,9,430,1925,TSRA RA,0.07,29.31,29.94,5.6,23,6.6,2007,7,29,0
1549,1549,2,2007-07-17,83,69,76,2,65,69,0,11,431,1925,RA BR,0.11,29.24,29.89,6.3,23,7.4,2007,7,29,1
1550,1550,2,2007-07-18,85,69,77,3,69,71,0,12,432,1924,TS TSRA RA BR HZ VCTS,0.92,29.18,29.83,10.3,24,10.6,2007,7,29,2
1551,1551,2,2007-07-19,82,63,73,-1,62,66,0,8,433,1923,BR HZ,0.01,29.26,29.88,7.7,36,14.4,2007,7,29,3
1552,1552,2,2007-07-20,74,62,68,-6,52,59,0,3,433,1923, ,0.00,29.49,30.12,11.3,4,11.5,2007,7,29,4
1553,1553,2,2007-07-21,75,58,67,-7,52,59,0,2,434,1922, ,0.00,29.57,30.21,5.8,4,7.4,2007,7,29,5
1554,1554,2,2007-07-22,81,61,71,-3,54,61,0,6,435,1921, ,0.00,29.54,30.2,1.9,18,3.5,2007,7,29,6
1555,1555,2,2007-07-23,82,63,73,-1,55,63,0,8,436,1920, ,0.00,29.42,30.09,2.9,12,3.9,2007,7,30,0
1556,1556,2,2007-07-24,82,65,74,0,57,64,0,9,437,1919, , 0.00,29.38,30.03,1.1,21,4.9,2007,7,30,1
1557,1557,2,2007-07-25,83,70,77,3,60,66,0,12,438,1918, ,0.00,29.35,29.99,6.4,23,7.0,2007,7,30,2
1558,1558,2,2007-07-26,84,64,74,0,65,68,0,9,439,1918,TS TSRA BR HZ,0.89,29.25,29.91,7.2,22,9.9,2007,7,30,3
1559,1559,2,2007-07-27,83,70,77,3,67,70,0,12,440,1917,RA BR HZ,0.04,29.16,29.8,1.2,36,8.1,2007,7,30,4
1560,1560,2,2007-07-28,80,70,75,1,65,68,0,10,441,1916,BR HZ,0.00,29.28,29.91,10.6,3,10.7,2007,7,30,5
1561,1561,2,2007-07-29,85,67,76,2,56,64,0,11,442,1915, ,0.00,29.34,29.97,6.3,5,6.9,2007,7,30,6
1562,1562,2,2007-07-30,86,65,76,2,57,65,0,11,443,1914, ,0.00,29.39,30.01,3.1,6,4.6,2007,7,31,0
1563,1563,2,2007-07-31,89,69,79,5,60,68,0,14,444,1913, ,0.00,29.39,30.02,4.0,7,5.0,2007,7,31,1
1564,1564,2,2007-08-01,91,69,80,7,63,70,0,15,445,1911, ,0.00,29.34,29.98,2.1,13,3.7,2007,8,31,2
1565,1565,2,2007-08-02,91,73,82,9,66,72,0,17,446,1910, ,0.00,29.31,29.95,6.5,23,7.2,2007,8,31,3
1566,1566,2,2007-08-03,88,73,81,8,58,67,0,16,447,1909, ,0.00,29.36,30.0,3.3,6,5.8,2007,8,31,4
1567,1567,2,2007-08-04,81,68,75,2,58,65,0,10,448,1908,RA,0.02,29.36,30.01,5.9,9,6.6,2007,8,31,5
1568,1568,2,2007-08-05,88,68,78,5,71,72,0,13,449,1907,TSRA RA BR VCTS,0.97,29.15,29.79,7.0,22,10.2,2007,8,31,6
1569,1569,2,2007-08-06,85,75,80,7,72,74,0,15,450,1906,TS TSRA BR HZ,0.05,29.17,29.81,2.6,10,4.6,2007,8,32,0
1570,1570,2,2007-08-07,92,73,83,10,73,76,0,18,451,1904,VCTS,0.06,29.11,29.74,6.3,24,8.8,2007,8,32,1
1571,1571,2,2007-08-08,87,74,81,8,72,74,0,16,452,1903,TSRA RA DZ BR HZ,0.09,29.18,29.81,1.5,4,6.4,2007,8,32,2
1572,1572,2,2007-08-09,85,73,79,6,71,73,0,14,453,1902,TSRA BR HZ,0.46,29.19,29.82,3.1,27,6.3,2007,8,32,3
1573,1573,2,2007-08-10,86,73,80,7,69,72,0,15,454,1900, ,0.00,29.32,29.94,3.0,6,5.4,2007,8,32,4
1574,1574,2,2007-08-11,88,68,78,5,65,70,0,13,455,1859,BR HZ,0.00,29.38,30.0,3.1,20,3.9,2007,8,32,5
1575,1575,2,2007-08-12,87,68,78,5,67,70,0,13,456,1858,TSRA,0.23,29.4,30.04,1.9,6,6.6,2007,8,32,6
1576,1576,2,2007-08-13,80,69,75,2,54,63,0,10,457,1856, ,0.00,29.44,30.08,6.9,8,7.7,2007,8,33,0
1577,1577,2,2007-08-14,84,65,75,3,66,69,0,10,458,1855,TSRA RA BR,0.45,29.29,29.92,6.4,23,9.0,2007,8,33,1
1578,1578,2,2007-08-15,81,72,77,5,69,71,0,12,459,1854,TS TSRA RA BR,0.83,29.23,29.87,4.9,6,7.1,2007,8,33,2
1579,1579,2,2007-08-16,77,67,72,0,65,68,0,7,500,1852,BR,0.00,29.33,29.95,3.5,1,5.7,2007,8,33,3
1580,1580,2,2007-08-17,80,65,73,1,54,62,0,8,501,1851, ,0.00,29.46,30.08,6.1,31,7.4,2007,8,33,4
1581,1581,2,2007-08-18,69,60,65,-7,54,58,0,0,502,1849,RA,0.42,29.48,30.15,6.1,13,7.0,2007,8,33,5
1582,1582,2,2007-08-19,69,62,66,-5,63,64,0,1,503,1848,TS RA BR,1.33,29.3,29.98,5.5,10,7.5,2007,8,33,6
1583,1583,2,2007-08-20,76,68,72,1,69,70,0,7,504,1846,TS TSRA RA BR HZ,0.48,29.21,29.85,2.4,20,5.9,2007,8,34,0
1584,1584,2,2007-08-21,85,69,77,6,70,72,0,12,505,1845,BR,0.01,29.26,29.89,3.5,17,6.0,2007,8,34,1
1585,1585,2,2007-08-22,90,70,80,9,70,73,0,15,506,1843,TSRA RA BR,0.88,29.29,29.93,5.1,21,8.4,2007,8,34,2
1586,1586,2,2007-08-23,89,70,80,9,69,71,0,15,508,1842,TS TSRA BR,1.96,29.21,29.86,6.7,21,9.1,2007,8,34,3
1587,1587,2,2007-08-24,81,69,75,4,67,69,0,10,509,1840,TS TSRA RA BR,0.20,29.16,29.81,5.5,25,7.3,2007,8,34,4
1588,1588,2,2007-08-25,76,65,71,1,63,66,0,6,510,1839,RA BR,0.25,29.29,29.91,2.4,3,6.4,2007,8,34,5
1589,1589,2,2007-08-26,78,61,70,0,55,62,0,5,511,1837, ,0.00,29.44,30.07,3.7,11,4.6,2007,8,34,6
1590,1590,2,2007-08-27,79,63,71,1,59,64,0,6,512,1835, ,0.00,29.41,30.06,6.4,16,7.3,2007,8,35,0
1591,1591,2,2007-08-28,90,69,80,10,65,70,0,15,513,1834, ,0.00,29.34,29.98,7.8,21,8.3,2007,8,35,1
1592,1592,2,2007-08-29,86,69,78,8,64,69,0,13,514,1832, , 0.00,29.39,30.02,5.3,3,8.8,2007,8,35,2
1593,1593,2,2007-08-30,75,60,68,-2,54,61,0,3,515,1831, ,0.00,29.51,30.15,10.8,3,10.9,2007,8,35,3
1594,1594,2,2007-08-31,76,57,67,-2,54,60,0,2,516,1829, ,0.00,29.52,30.17,3.0,6,4.6,2007,8,35,4
1595,1595,2,2007-09-01,79,60,70,2,56,62,0,5,517,1827, ,0.00,29.54,30.2,4.4,11,4.4,2007,9,35,5
1596,1596,2,2007-09-02,84,62,73,5,56,63,0,8,518,1826, ,0.00,29.47,30.13,4.8,21,6.0,2007,9,35,6
1597,1597,2,2007-09-03,88,64,76,8,61,67,0,11,519,1824, ,0.00,29.42,30.07,3.0,25,6.2,2007,9,36,0
1598,1598,2,2007-09-04,90,67,79,11,59,67,0,14,520,1822, ,0.00,29.34,29.99,2.2,24,5.0,2007,9,36,1
1599,1599,2,2007-09-05,91,72,82,15,62,69,0,17,521,1821, ,0.00,29.31,29.94,6.4,19,6.7,2007,9,36,2
1600,1600,2,2007-09-06,84,74,79,12,66,70,0,14,522,1819,TSRA HZ,0.08,29.27,29.91,12.8,20,13.0,2007,9,36,3
1601,1601,2,2007-09-07,84,71,78,11,67,70,0,13,523,1817,TSRA RA BR HZ,0.67,29.21,29.84,9.5,23,13.0,2007,9,36,4
1602,1602,2,2007-09-08,78,68,73,7,58,64,0,8,524,1815, ,0.00,29.34,29.98,8.4,5,9.4,2007,9,36,5
1603,1603,2,2007-09-09,79,63,71,5,59,64,0,6,525,1814, ,0.00,29.41,30.03,10.1,3,10.9,2007,9,36,6
1604,1604,2,2007-09-10,73,55,64,-2,59,62,1,0,526,1812,RA,0.25,29.34,30.01,7.4,3,9.7,2007,9,37,0
1605,1605,2,2007-09-11,71,51,61,-4,44,52,4,0,527,1810, , 0.00,29.26,29.91,12.1,29,13.7,2007,9,37,1
1606,1606,2,2007-09-12,66,46,56,-9,43,50,9,0,528,1809, ,0.00,29.46,30.11,1.9,5,6.0,2007,9,37,2
1607,1607,2,2007-09-13,79,53,66,1,43,54,0,1,529,1807, ,0.00,29.3,29.98,7.1,20,7.7,2007,9,37,3
1608,1608,2,2007-09-14,67,47,57,-7,40,49,8,0,530,1805, ,0.00,29.41,30.04,11.7,32,13.0,2007,9,37,4
1609,1609,2,2007-09-15,62,42,52,-12,35,45,13,0,531,1803, ,0.00,29.62,30.28,1.1,35,6.6,2007,9,37,5
1610,1610,2,2007-09-16,72,49,61,-3,38,50,4,0,532,1800, ,0.00,29.52,30.2,7.7,18,8.2,2007,9,37,6
1611,1611,2,2007-09-17,80,55,68,4,48,57,0,3,533,1758, ,0.00,29.46,30.12,10.6,17,11.0,2007,9,38,0
1612,1612,2,2007-09-18,89,66,78,14,57,65,0,13,535,1756, ,0.00,29.41,30.05,12.5,19,12.8,2007,9,38,1
1613,1613,2,2007-09-19,84,68,76,13,59,65,0,11,536,1755, ,0.00,29.47,30.09,3.5,25,9.0,2007,9,38,2
1614,1614,2,2007-09-20,76,63,70,8,59,64,0,5,537,1753, ,0.00,29.44,30.1,5.6,8,6.1,2007,9,38,3
1615,1615,2,2007-09-21,90,68,79,17,59,66,0,14,538,1751,HZ,0.00,29.23,29.89,9.8,22,11.5,2007,9,38,4
1616,1616,2,2007-09-22,72,58,65,3,45,55,0,0,539,1749, ,0.00,29.48,30.1,4.3,1,7.7,2007,9,38,5
1617,1617,2,2007-09-23,83,55,69,8,50,59,0,4,540,1748, ,0.00,29.49,30.15,5.9,12,6.4,2007,9,38,6
1618,1618,2,2007-09-24,91,71,81,20,62,69,0,16,541,1746, ,0.00,29.34,29.98,10.0,19,10.5,2007,9,39,0
1619,1619,2,2007-09-25,83,67,75,14,66,69,0,10,542,1744,TSRA,0.01,29.29,29.93,7.3,23,9.4,2007,9,39,1
1620,1620,2,2007-09-26,68,55,62,2,51,56,3,0,543,1742,RA BR,0.14,29.37,30.02,4.8,2,7.3,2007,9,39,2
1621,1621,2,2007-09-27,74,52,63,3,49,55,2,0,544,1741,RA BCFG BR, 0.00,29.31,29.97,4.5,25,5.8,2007,9,39,3
1622,1622,2,2007-09-28,73,53,63,4,46,54,2,0,545,1739, ,0.00,29.52,30.16,3.1,7,6.6,2007,9,39,4
1623,1623,2,2007-09-29,82,52,67,8,45,55,0,2,546,1737, ,0.00,29.57,30.23,8.4,17,8.8,2007,9,39,5
1624,1624,2,2007-09-30,84,61,73,14,48,59,0,8,547,1735,TSRA BR,0.14,29.44,30.1,12.9,19,13.2,2007,9,39,6
1625,1625,2,2007-10-01,68,59,64,6,59,61,1,0,548,1734,RA BR,0.17,29.35,30.0,7.9,21,8.9,2007,10,40,0
1626,1626,2,2007-10-02,80,59,70,12,59,63,0,5,549,1732,RA BR,0.11,29.25,29.92,10.0,19,10.3,2007,10,40,1
1627,1627,2,2007-10-03,74,56,65,8,47,56,0,0,550,1730, , 0.00,29.34,29.97,4.8,25,7.1,2007,10,40,2
1628,1628,2,2007-10-04,83,56,70,13,56,62,0,5,552,1729, ,0.00,29.39,30.03,4.6,17,5.9,2007,10,40,3
1629,1629,2,2007-10-05,85,68,77,20,65,69,0,12,553,1727,RA BR,0.06,29.42,30.06,6.8,18,7.0,2007,10,40,4
1630,1630,2,2007-10-06,88,71,80,24,66,71,0,15,554,1725, ,0.00,29.39,30.03,6.4,21,6.7,2007,10,40,5
1631,1631,2,2007-10-07,88,70,79,23,65,70,0,14,555,1724, ,0.00,29.38,30.01,5.3,19,5.9,2007,10,40,6
1632,1632,2,2007-10-08,88,62,75,19,60,66,0,10,556,1722, ,0.00,29.28,29.92,7.3,24,9.9,2007,10,41,0
1633,1633,2,2007-10-09,77,50,64,9,44,53,1,0,557,1720, ,0.00,29.27,29.93,12.1,28,13.3,2007,10,41,1
1634,1634,2,2007-10-10,53,47,50,-5,37,44,15,0,558,1719, , 0.00,29.26,29.93,14.4,31,14.6,2007,10,41,2
1635,1635,2,2007-10-11,56,48,52,-2,39,45,13,0,559,1717, ,0.00,29.34,30.0,14.6,36,15.5,2007,10,41,3
1636,1636,2,2007-10-12,57,45,51,-3,35,43,14,0,600,1715, ,0.00,29.34,30.02,2.8,36,5.4,2007,10,41,4
1637,1637,2,2007-10-13,59,44,52,-1,40,47,13,0,602,1714, ,0.00,29.38,30.04,3.6,21,4.7,2007,10,41,5
1638,1638,2,2007-10-14,63,55,59,6,47,52,6,0,603,1712,RA,0.01,29.4,30.06,5.7,12,6.0,2007,10,41,6
1639,1639,2,2007-10-15,77,55,66,13,50,57,0,1,604,1711,RA,0.04,29.26,29.94,6.6,16,6.9,2007,10,42,0
1640,1640,2,2007-10-16,68,56,62,10,55,58,3,0,605,1709,RA BR,0.19,29.23,29.88,6.5,21,7.3,2007,10,42,1
1641,1641,2,2007-10-17,74,50,62,10,53,57,3,0,606,1707,RA HZ,0.11,29.13,29.83,8.6,14,9.1,2007,10,42,2
1642,1642,2,2007-10-18,79,60,70,19,57,62,0,5,607,1706,TSRA RA BR,0.34,28.67,29.34,15.5,19,17.2,2007,10,42,3
1643,1643,2,2007-10-19,61,53,57,6,48,52,8,0,608,1704,RA DZ, 0.00,28.82,29.45,17.7,24,18.0,2007,10,42,4
1644,1644,2,2007-10-20,74,47,61,11,43,52,4,0,610,1703, ,0.00,29.1,29.72,11.1,21,11.7,2007,10,42,5
1645,1645,2,2007-10-21,79,61,70,20,46,56,0,5,611,1701, ,0.00,29.15,29.78,16.7,20,16.8,2007,10,42,6
1646,1646,2,2007-10-22,66,47,57,7,47,51,8,0,612,1700,RA DZ BR,0.15,29.32,29.96,5.8,1,10.3,2007,10,43,0
1647,1647,2,2007-10-23,53,46,50,1,39,45,15,0,613,1658,RA,0.03,29.26,29.93,4.0,31,7.9,2007,10,43,1
1648,1648,2,2007-10-24,53,45,49,0,35,43,16,0,614,1657, ,0.00,29.51,30.16,16.0,2,17.3,2007,10,43,2
1649,1649,2,2007-10-25,57,45,51,3,40,46,14,0,616,1656,RA, 0.00,29.52,30.2,14.5,6,14.7,2007,10,43,3
1650,1650,2,2007-10-26,66,53,60,12,49,52,5,0,617,1654,RA BR,0.41,29.38,30.06,4.2,6,7.2,2007,10,43,4
1651,1651,2,2007-10-27,57,39,48,0,41,46,17,0,618,1653,RA BR HZ,0.08,29.62,30.25,7.9,31,9.1,2007,10,43,5
1652,1652,2,2007-10-28,56,34,45,-2,30,39,20,0,619,1651, ,0.00,29.86,30.53,3.5,23,4.1,2007,10,43,6
1653,1653,2,2007-10-29,60,39,50,3,32,42,15,0,620,1650, ,0.00,29.7,30.41,9.1,22,9.3,2007,10,44,0
1654,1654,2,2007-10-30,66,42,54,8,37,46,11,0,622,1649, ,0.00,29.51,30.22,10.8,20,10.9,2007,10,44,1
1655,1655,2,2007-10-31,63,43,53,7,38,46,12,0,623,1647, ,0.00,29.36,30.03,12.2,25,15.0,2007,10,44,2
1656,1656,2,2008-05-01,73,48,61,8,51,57,4,0,448,1849, , 0.00,29.01,29.67,9.8,17,10.4,2008,5,18,3
1657,1657,2,2008-05-02,74,55,65,11,56,60,0,0,447,1850,TSRA RA BR,0.74,28.85,29.52,11.9,19,13.0,2008,5,18,4
1658,1658,2,2008-05-03,56,44,50,-4,42,46,15,0,446,1851,RA BR,0.01,29.08,29.69,11.2,25,12.7,2008,5,18,5
1659,1659,2,2008-05-04,66,39,53,-1,33,45,12,0,444,1852, ,0.00,29.38,30.02,5.1,23,5.6,2008,5,18,6
1660,1660,2,2008-05-05,74,50,62,7,38,50,3,0,443,1853, ,0.00,29.34,29.99,3.7,23,6.2,2008,5,19,0
1661,1661,2,2008-05-06,82,52,67,12,43,55,0,2,442,1855, ,0.00,29.23,29.88,6.9,22,8.8,2008,5,19,1
1662,1662,2,2008-05-07,71,50,61,6,53,56,4,0,441,1856,RA BR,0.71,29.03,29.69,1.9,22,11.1,2008,5,19,2
1663,1663,2,2008-05-08,59,47,53,-3,36,45,12,0,439,1857, ,0.00,29.14,29.81,14.3,5,15.0,2008,5,19,3
1664,1664,2,2008-05-09,58,42,50,-6,35,44,15,0,438,1858, ,0.00,29.2,29.85,6.5,3,7.0,2008,5,19,4
1665,1665,2,2008-05-10,61,41,51,-5,39,46,14,0,437,1859, ,0.00,29.15,29.84,6.0,8,6.6,2008,5,19,5
1666,1666,2,2008-05-11,60,47,54,-3,44,48,11,0,436,1900,RA BR,1.46,28.89,29.53,14.3,2,17.8,2008,5,19,6
1667,1667,2,2008-05-12,53,41,47,-10,39,43,18,0,435,1901, ,0.00,29.32,29.96,4.9,6,7.6,2008,5,20,0
1668,1668,2,2008-05-13,73,45,59,1,45,52,6,0,434,1902,TSRA RA,0.32,29.28,29.95,13.7,18,14.4,2008,5,20,1
1669,1669,2,2008-05-14,61,46,54,-4,49,52,11,0,433,1903,RA BR,0.02,29.25,29.89,2.5,21,8.9,2008,5,20,2
1670,1670,2,2008-05-15,57,43,50,-8,37,45,15,0,432,1904, ,0.00,29.38,30.05,7.5,5,8.1,2008,5,20,3
1671,1671,2,2008-05-16,72,41,57,-2,41,50,8,0,431,1905, ,0.00,29.16,29.86,8.3,25,8.8,2008,5,20,4
1672,1672,2,2008-05-17,73,50,62,3,41,52,3,0,430,1906,TSRA RA BR,0.26,28.94,29.61,11.2,29,14.1,2008,5,20,5
1673,1673,2,2008-05-18,55,45,50,-10,40,46,15,0,429,1907, ,0.00,28.98,29.63,1.6,35,7.9,2008,5,20,6
1674,1674,2,2008-05-19,59,42,51,-9,34,44,14,0,428,1908,RA, 0.00,29.02,29.69,4.4,7,6.2,2008,5,21,0
1675,1675,2,2008-05-20,64,49,57,-4,37,47,8,0,427,1909, , 0.00,29.0,29.66,6.9,30,7.7,2008,5,21,1
1676,1676,2,2008-05-21,65,45,55,-6,36,46,10,0,426,1910, ,0.00,29.05,29.7,6.8,33,8.8,2008,5,21,2
1677,1677,2,2008-05-22,56,47,52,-9,38,45,13,0,425,1911, ,0.00,29.29,29.93,10.5,5,11.2,2008,5,21,3
1678,1678,2,2008-05-23,59,48,54,-7,40,46,11,0,425,1912, ,0.00,29.47,30.11,10.4,3,10.7,2008,5,21,4
1679,1679,2,2008-05-24,68,44,56,-6,38,48,9,0,424,1913, ,0.00,29.51,30.17,6.9,7,7.4,2008,5,21,5
1680,1680,2,2008-05-25,78,51,65,3,48,57,0,0,423,1914, ,0.00,29.26,29.93,11.1,17,12.4,2008,5,21,6
1681,1681,2,2008-05-26,84,53,69,7,60,65,0,4,422,1915,TS TSRA RA HZ,0.00,29.17,29.8,7.3,24,12.0,2008,5,22,0
1682,1682,2,2008-05-27,53,45,49,-13,36,43,16,0,422,1916,RA, 0.00,29.54,30.18,18.0,2,17.4,2008,5,22,1
1683,1683,2,2008-05-28,61,45,53,-10,35,44,12,0,421,1916, ,0.00,29.66,30.33,7.8,7,8.5,2008,5,22,2
1684,1684,2,2008-05-29,68,45,57,-7,38,48,8,0,421,1917,RA,0.08,29.46,30.17,2.2,10,3.8,2008,5,22,3
1685,1685,2,2008-05-30,77,58,68,4,60,63,0,3,420,1918,TS RA BR,0.30,29.09,29.79,9.4,20,10.7,2008,5,22,4
1686,1686,2,2008-05-31,79,60,70,6,56,62,0,5,420,1919, ,0.00,29.15,29.79,11.1,28,12.3,2008,5,22,5
1687,1687,2,2008-06-01,71,56,64,0,46,55,1,0,419,1920, ,0.00,29.29,29.94,5.6,8,5.9,2008,6,22,6
1688,1688,2,2008-06-02,85,61,73,9,53,61,0,8,419,1920, ,0.00,29.21,29.87,1.7,13,5.7,2008,6,23,0
1689,1689,2,2008-06-03,74,57,66,2,58,60,0,1,418,1921,RA BR HZ,0.92,29.02,29.67,5.2,3,6.7,2008,6,23,1
1690,1690,2,2008-06-04,78,59,69,5,61,64,0,4,418,1922,TS TSRA BR HZ,0.02,28.95,29.6,3.1,5,4.3,2008,6,23,2
1691,1691,2,2008-06-05,88,68,78,13,69,72,0,13,417,1923,TSRA,0.22,29.06,29.69,13.2,20,13.8,2008,6,23,3
1692,1692,2,2008-06-06,86,73,80,14,69,72,0,15,417,1923,RA,0.03,29.14,29.75,19.2,20,19.5,2008,6,23,4
1693,1693,2,2008-06-07,84,72,78,12,71,73,0,13,417,1924,TS BR,0.07,29.23,29.85,11.8,19,12.4,2008,6,23,5
